"","X1","doc_id","Date","pr_nr","pr_date","short_text","docket_nb","date","year","pr_dummy","decision_type","second_senate_dummy","chamber_decision","unanimous","sep_op","oral","bvr","bvl","bvq","bvc","bve","bvf","bvb","bvg","bvk","bvh","bvm","bvn","pbvu","bvp","unsuc_dec","uncons","hyp_time_minus","prior_attention","count","lower_co_uncons","status_quo"
"550",550,"20050913_2bve000905.txt",20050913,NA,NA,"
","2 BvE 9/05",2005-09-13 02:00:00,2005,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2005-09-03 02:00:00,1,772,0,0
"551",551,"20050913_2bve001005.txt",20050913,NA,NA,"Verwerfung einer Organklage zur Untersagung, vorgezogene Bundestagswahlen im Jahre 2005 herbeizufuehren, als unzulaessig (A-limine-Abweisung
","2 BvE 10/05",2005-09-13 02:00:00,2005,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2005-09-03 02:00:00,1,408,0,0
"552",552,"20050913_2bvf000203.txt",20050913,"99/2005","13. Oktober 2005","Beitragssatzsicherungsgesetz mit Grundgesetz vereinbarSiehe auchPressemitteilung Nr. 99/2005 vom 13. Oktober 2005
","2 BvF 2/03",2005-09-13 02:00:00,2005,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2005-09-03 02:00:00,1,22186,0,1
"553",553,"20050919_2bvc000404.txt",20050919,NA,NA,"
","2 BvC 4/04",2005-09-19 02:00:00,2005,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2005-09-09 02:00:00,1,431,0,0
"554",554,"20050927_2bvl001102.txt",20050927,"100/2005","14. Oktober 2005","Richtervorlagen zur Kostendaempfungspauschale in der Beihilfeverordnung des Landes Nordrhein-Westfalen unzulaessigSiehe auchPressemitteilung Nr. 100/2005 vom 14. Oktober 2005
","2 BvL 11/02",2005-09-27 02:00:00,2005,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2005-09-17 02:00:00,0,4871,0,0
"555",555,"20050927_2bvr017204.txt",20050927,"98/2005","12. Oktober 2005","Trotz Nichtannahme erfolgreiche Verfassungsbeschwerden – Verpflichtung der Fachgerichte zur Belehrung ueber die Moeglichkeit der WiedereinsetzungSiehe auchPressemitteilung Nr. 98/2005 vom 12. Oktober 2005
","2 BvR 172/04",2005-09-27 02:00:00,2005,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2005-09-17 02:00:00,0,1887,0,0
"556",556,"20050927_2bvr138702.txt",20050927,"90/2005","27. September 2005","Verfassungsbeschwerde von drei Ruhestandsbeamten gegen Vorschriften des Versorgungsaenderungsgesetzes 2001 abgewiesenSiehe auchPressemitteilung Nr. 90/2005 vom 27. September 2005
","2 BvR 1387/02",2005-09-27 02:00:00,2005,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2005-09-17 02:00:00,0,15841,0,0
"557",557,"20051011_1bvr123200.txt",20051011,"110/2005","10. November 2005","Zweitwohnungsteuer fuer berufsbedingte Nebenwohnung eines verheirateten Berufstaetigen unzulaessigSiehe auchPressemitteilung Nr. 110/2005 vom 10. November 2005
","1 BvR 1232/00",2005-10-11 02:00:00,2005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2005-10-01 02:00:00,0,7742,0,1
"558",558,"20051025_1bvr169698.txt",20051025,"115/2005","16. November 2005","Verfassungsbeschwerde des ehemaligen brandenburgischen Ministerpraesidenten gegen Bezeichnung als Stasi-Mitarbeiter erfolgreichSiehe auchPressemitteilung Nr. 115/2005 vom 16. November 2005
","1 BvR 1696/98",2005-10-25 02:00:00,2005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2005-10-15 02:00:00,0,6071,0,0
"559",559,"20051025_2bvr052401.txt",20051025,"117/2005","25. November 2005","Unterschiedliche Behandlung von Vater und Mutter bei der Erteilung einer Aufenthaltserlaubnis fuer ihr Kind nicht verfassungsgemaessSiehe auchPressemitteilung Nr. 117/2005 vom 25. November 2005
","2 BvR 524/01",2005-10-25 02:00:00,2005,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2005-10-15 02:00:00,0,5290,0,1
"560",560,"20051026_1bvr039698.txt",20051026,"118/2005","2. Dezember 2005","Teilnehmerentgelt nach dem Bayerischen Mediengesetz verfassungswidrigSiehe auchPressemitteilung Nr. 118/2005 vom 2. Dezember 2005
","1 BvR 396/98",2005-10-26 02:00:00,2005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2005-10-16 02:00:00,1,8443,0,1
"561",561,"20051109_2bvr119803.txt",20051109,"111/2005","11. November 2005","Bertelsmann AG nimmt Verfassungsbeschwerde gegen Zustellung einer US-amerikanischen Sammelklage zurueckSiehe auchPressemitteilung Nr. 111/2005 vom 11. November 2005
","2 BvR 1198/03",2005-11-09 01:00:00,2005,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-10-30 02:00:00,1,268,0,0
"562",562,"20051206_1bvl000303.txt",20051206,"127/2005","20. Dezember 2005","Regelung im Transsexuellengesetz ueber Verlust des geaenderten Vornamens bei Eheschliessung ist verfassungswidrigSiehe auchPressemitteilung Nr. 127/2005 vom 20. Dezember 2005
","1 BvL 3/03",2005-12-06 01:00:00,2005,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-11-26 01:00:00,0,8628,0,0
"563",563,"20051206_1bvr034798.txt",20051206,"126/2005","16. Dezember 2005","Erfolgreiche Verfassungsbeschwerde gegen Verweigerung der Leistung der gesetzlichen Krankenversicherung fuer neue BehandlungsmethodeSiehe auchPressemitteilung Nr. 126/2005 vom 16. Dezember 2005
","1 BvR 347/98",2005-12-06 01:00:00,2005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2005-11-26 01:00:00,0,8928,0,0
"564",564,"20051206_1bvr190502.txt",20051206,"129/2005","23. Dezember 2005","Zum Verbot der Vollstreckung unanfechtbarer Entscheidungen, die auf einer vom Bundesverfassungsgericht fuer verfassungswidrig erklaerten Auslegung unbestimmter Rechtsbegriffe beruhenSiehe auchPressemitteilung Nr. 129/2005 vom 23. Dezember 2005
","1 BvR 1905/02",2005-12-06 01:00:00,2005,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2005-11-26 01:00:00,0,10270,0,1
"565",565,"20051206_1bvr190502a.txt",20051206,NA,NA,"Gegenstandswertfestsetzung im Verfassungsbeschwerdeverfahren
","1 BvR 1905/02",2005-12-06 01:00:00,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-11-26 01:00:00,0,156,0,0
"566",566,"20051207_2bvr058101.txt",20051207,NA,NA,"
","2 BvR 581/01",2005-12-07 01:00:00,2005,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-11-27 01:00:00,0,193,0,0
"567",567,"20051216_2bvr190405.txt",20051216,NA,NA,"Offensichtlich aussichtslose Anhoerungsruege gem § 152a VwGO haelt Frist des § 93 Abs 1 S 1 BVerfGG fuer Verfassungsbeschwerde nicht offen
","2 BvR 1904/05",2005-12-16 01:00:00,2005,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2005-12-06 01:00:00,0,517,0,0
"568",568,"20060117_1bvr054102.txt",20060117,"45/2006","2. Juni 2006","Effektiver Rechtsschutz gegen RechtsverordnungenSiehe auchPressemitteilung Nr. 45/2006 vom 2. Juni 2006
","1 BvR 541/02",2006-01-17 01:00:00,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2006-01-07 01:00:00,1,5156,0,0
"569",569,"20060118_2bvr219499.txt",20060118,"19/2006","16. Maerz 2006","Kein Halbteilungsgrundsatz als Belastungsobergrenze bei der Einkommen- und GewerbesteuerSiehe auchPressemitteilung Nr. 19/2006 vom 16. Maerz 2006
","2 BvR 2194/99",2006-01-18 01:00:00,2006,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2006-01-08 01:00:00,1,7301,0,0
"570",570,"20060123_1bvr066804.txt",20060123,NA,NA,"
","1 BvR 668/04",2006-01-23 01:00:00,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006-01-13 01:00:00,1,136,0,0
"571",571,"20060215_1bvr035705.txt",20060215,"11/2006","15. Februar 2006","Abschussermaechtigung im Luftsicherheitsgesetz nichtigSiehe auchPressemitteilung Nr. 11/2006 vom 15. Februar 2006
","1 BvR 357/05",2006-02-15 01:00:00,2006,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006-02-05 01:00:00,1,18357,0,1
"572",572,"20060223_2bvr233595.txt",20060223,NA,NA,"Festsetzung des Gegenstandswertes
","2 BvR 2335/95",2006-02-23 01:00:00,2006,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006-02-13 01:00:00,1,674,0,0
"573",573,"20060302_2bvr209904.txt",20060302,"13/2006","2. Maerz 2006","Recht auf informationelle Selbstbestimmung schuetzt im Herrschaftsbereich des Teilnehmers gespeicherte TelekommunikationsverbindungsdatenSiehe auchPressemitteilung Nr. 13/2006 vom 2. Maerz 2006
","2 BvR 2099/04",2006-03-02 01:00:00,2006,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006-02-20 01:00:00,1,13493,0,0
"574",574,"20060314_1bvr208703.txt",20060314,"27/2006","5. April 2006","Verfassungsrechtlicher Schutz von Betriebsgeheimnissen im gerichtlichen VerfahrenSiehe auchPressemitteilung Nr. 27/2006 vom 5. April 2006
","1 BvR 2087/03",2006-03-14 01:00:00,2006,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2006-03-04 01:00:00,1,18393,0,0
"575",575,"20060321_2bvr110405.txt",20060321,"28/2006","6. April 2006","Erfolgreiche Verfassungsbeschwerde wegen Verletzung des rechtlichen Gehoers in einem vor dem Amtsgericht gefuehrten ZivilprozessSiehe auchPressemitteilung Nr. 28/2006 vom 6. April 2006
","2 BvR 1104/05",2006-03-21 01:00:00,2006,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2006-03-11 01:00:00,0,1815,0,0
"576",576,"20060327_1bvr034798.txt",20060327,NA,NA,"
","1 BvR 347/98",2006-03-27 02:00:00,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006-03-17 01:00:00,0,146,0,0
"577",577,"20060328_1bvl001001.txt",20060328,"30/2006","11. April 2006","Zeiten des Mutterschutzes sind bei der Berechnung der Anwartschaftszeit in der gesetzlichen Arbeitslosenversicherung zu beruecksichtigenSiehe auchPressemitteilung Nr. 30/2006 vom 11. April 2006
","1 BvL 10/01",2006-03-28 02:00:00,2006,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006-03-18 01:00:00,1,5925,1,0
"578",578,"20060328_1bvr105401.txt",20060328,"25/2006","28. Maerz 2006","Staatliches Sportwettenmonopol in seiner derzeitigen Ausgestaltung nicht mit dem Grundrecht der Berufsfreiheit vereinbarSiehe auchPressemitteilung Nr. 25/2006 vom 28. Maerz 2006
","1 BvR 1054/01",2006-03-28 02:00:00,2006,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2006-03-18 01:00:00,1,13779,0,1
"579",579,"20060404_1bvr051802.txt",20060404,"40/2006","23. Mai 2006","Rasterfahndung nur bei konkreter Gefahr fuer hochrangige Rechtsgueter zulaessigSiehe auchPressemitteilung Nr. 40/2006 vom 23. Mai 2006
","1 BvR 518/02",2006-04-04 02:00:00,2006,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2006-03-25 01:00:00,1,20735,0,0
"580",580,"20060427_2bvr223604.txt",20060427,NA,NA,"Gegenstandswertfestsetzung im Verfassungsbeschwerdeverfahren sowie im Verfahren eines Antrags auf Erlass einer eA
","2 BvR 2236/04",2006-04-27 02:00:00,2006,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006-04-17 02:00:00,1,235,0,0
"581",581,"20060508_2bvr086006.txt",20060508,NA,NA,"Zu den Anforderungen an die Gewaehrung effektiven Eilrechtsschutzes gegen Massnahmen im Rahmen des Strafvollzugs
","2 BvR 860/06",2006-05-08 02:00:00,2006,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2006-04-28 02:00:00,1,1678,0,0
"582",582,"20060523_1bvr148499.txt",20060523,"51/2006","13. Juni 2006","Gerichtsgebuehr fuer Dauerpflegschaft, die sich auf Personensorge beschraenkt, darf sich nicht unbegrenzt nach dem Vermoegen des Betroffenen bemessenSiehe auchPressemitteilung Nr. 51/2006 vom 13. Juni 2006
","1 BvR 1484/99",2006-05-23 02:00:00,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2006-05-13 02:00:00,0,4414,0,0
"583",583,"20060523_1bvr253004.txt",20060523,"62/2006","11. Juli 2006","Rechtsschutz gegen die Bestellung eines Konkurrenten zum InsolvenzverwalterSiehe auchPressemitteilung Nr. 62/2006 vom 11. Juli 2006
","1 BvR 2530/04",2006-05-23 02:00:00,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2006-05-13 02:00:00,0,7673,0,0
"584",584,"20060524_2bvr066904.txt",20060524,"41/2006","24. Mai 2006","Verfassungsbeschwerde gegen Ruecknahme einer durch Taeuschung erwirkten Einbuergerung erfolglosSiehe auchPressemitteilung Nr. 41/2006 vom 24. Mai 2006
","2 BvR 669/04",2006-05-24 02:00:00,2006,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2006-05-14 02:00:00,0,15776,0,0
"585",585,"20060531_2bvr167304.txt",20060531,"43/2006","31. Mai 2006","Gesetzliche Regelung fuer den Jugendstrafvollzug erforderlichSiehe auchPressemitteilung Nr. 43/2006 vom 31. Mai 2006
","2 BvR 1673/04",2006-05-31 02:00:00,2006,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2006-05-21 02:00:00,0,9076,0,0
"586",586,"20060613_1bvl000900.txt",20060613,"58/2006","30. Juni 2006","Kuerzung der Fremdrenten verfassungsgemaess, aber uebergangsregelung fuer rentennahe Jahrgaenge erforderlichSiehe auchPressemitteilung Nr. 58/2006 vom 30. Juni 2006
","1 BvL 9/00",2006-06-13 02:00:00,2006,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006-06-03 02:00:00,1,14001,0,0
"587",587,"20060613_1bvr116003.txt",20060613,"98/2006","24. Oktober 2006","Beschraenkung des Primaerrechtsschutzes im Vergaberecht auf Auftragsvergaben oberhalb bestimmter Schwellenwerte verfassungsgemaessSiehe auchPressemitteilung Nr. 98/2006 vom 24. Oktober 2006
","1 BvR 1160/03",2006-06-13 02:00:00,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2006-06-03 02:00:00,1,9297,0,0
"588",588,"20060621_2bvl000299.txt",20060621,"65/2006","13. Juli 2006","Tarifbegrenzung fuer gewerbliche Einkuenfte bei der Einkommensteuer verfassungsgemaessSiehe auchPressemitteilung Nr. 65/2006 vom 13. Juli 2006
","2 BvL 2/99",2006-06-21 02:00:00,2006,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006-06-11 02:00:00,0,13407,0,0
"589",589,"20060703_1bvr051802.txt",20060703,NA,NA,"
","1 BvR 518/02",2006-07-03 02:00:00,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006-06-23 02:00:00,0,172,0,0
"590",590,"20060711_1bvl000400.txt",20060711,"105/2006","3. November 2006","Verlangen nach Abgabe einer Tariftreueerklaerung bei der Vergabe oeffentlicher Bauauftraege verfassungsgemaessSiehe auchPressemitteilung Nr. 105/2006 vom 3. November 2006
","1 BvL 4/00",2006-07-11 02:00:00,2006,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006-07-01 02:00:00,0,9092,0,0
"591",591,"20060711_1bvr029305.txt",20060711,"104/2006","2. November 2006","Anrechnung von Schmerzensgeld auf Leistungen nach dem Asylbewerberleistungsgesetz verfassungswidrigSiehe auchPressemitteilung Nr. 104/2006 vom 2. November 2006
","1 BvR 293/05",2006-07-11 02:00:00,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2006-07-01 02:00:00,0,4767,0,1
"592",592,"20060718_1bvl000104.txt",20060718,"107/2006","7. November 2006","Anwendbarkeit des Transsexuellengesetzes auf auslaendische TranssexuelleSiehe auchPressemitteilung Nr. 107/2006 vom 7. November 2006
","1 BvL 1/04",2006-07-18 02:00:00,2006,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006-07-08 02:00:00,0,9351,0,0
"593",593,"20060727_2bvr141606.txt",20060727,NA,NA,"Gerichtliche Nachpruefung parteigerichtlicher Entscheidungen erst nach Ausschoepfung des satzungsmaessigen Rechtswegs
","2 BvR 1416/06",2006-07-27 02:00:00,2006,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2006-07-17 02:00:00,0,1035,0,0
"594",594,"20061017_2bvg000104.txt",20061017,"95/2006","17. Oktober 2006","Bund-Laender-Haftung fuer EU-AnlastungenSiehe auchPressemitteilung Nr. 95/2006 vom 17. Oktober 2006
","2 BvG 1/04",2006-10-17 02:00:00,2006,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2006-10-07 02:00:00,0,20667,0,0
"595",595,"20061019_2bvf000303.txt",20061019,"96/2006","19. Oktober 2006","Kein Anspruch des Landes Berlin auf SanierungshilfeSiehe auchPressemitteilung Nr. 96/2006 vom 19. Oktober 2006
","2 BvF 3/03",2006-10-19 02:00:00,2006,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2006-10-09 02:00:00,0,23854,0,0
"596",596,"20061107_1bvl001002.txt",20061107,"11/2007","31. Januar 2007","Erbschaftsteuerrecht in seiner derzeitigen Ausgestaltung verfassungswidrigSiehe auchPressemitteilung Nr. 11/2007 vom 31. Januar 2007
","1 BvL 10/02",2006-11-07 01:00:00,2006,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006-10-28 02:00:00,0,24501,1,0
"597",597,"20061108_2bvr057802.txt",20061108,"115/2006","1. Dezember 2006","Strafrestaussetzung bei lebenslanger FreiheitsstrafeSiehe auchPressemitteilung Nr. 115/2006 vom 1. Dezember 2006
","2 BvR 578/02",2006-11-08 01:00:00,2006,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006-10-29 02:00:00,1,19103,0,0
"598",598,"20061204_1bvr120004.txt",20061204,NA,NA,"Verhaengung von Ordnungsmitteln iSd § 890 ZPO als gerechtfertigter Eingriff in die allgemeinen Handlungsfreiheit des Unterlassungsschuldners - zulaessige Bejahung von Organisationsverschulden als eigenem Verschulden iSd § 31 BGB
","1 BvR 1200/04",2006-12-04 01:00:00,2006,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2006-11-24 01:00:00,1,2006,0,0
"599",599,"20061205_1bvr218606.txt",20061205,"118/2006","11. Dezember 2006","Teile des neuen Hufbeschlaggesetzes vorlaeufig gestopptSiehe auchPressemitteilung Nr. 118/2006 vom 11. Dezember 2006
","1 BvR 2186/06",2006-12-05 01:00:00,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006-11-25 01:00:00,1,5067,0,0
"600",600,"20061206_2bvm000903.txt",20061206,NA,NA,"Eine allgemeine Regel des Voelkerrechts, nach der fuer die Aufhebung der diplomatischen Immunitaet von Botschaftskonten ein lediglich pauschaler Immunitaetsverzicht genuegt, ist nicht feststellbar - Unterscheidung zwischen der allgemeinen Staatenimmunitaet einerseits und der spezifischen diplomatischen Immunitaet der Mission eines auslaendischen Staates andererseits
","2 BvM 9/03",2006-12-06 01:00:00,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2006-11-26 01:00:00,1,7311,0,0
"601",601,"20061212_1bvr257604.txt",20061212,"27/2007","7. Maerz 2007","Gesetzliches Verbot anwaltlicher Erfolgshonorare muss Ausnahmetatbestand zulassenSiehe auchPressemitteilung Nr. 27/2007 vom 7. Maerz 2007
","1 BvR 2576/04",2006-12-12 01:00:00,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2006-12-02 01:00:00,1,12972,0,1
"602",602,"20070125_1bvl001204.txt",20070125,NA,NA,"
","1 BvL 12/04",2007-01-25 01:00:00,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007-01-15 01:00:00,1,313,0,0
"603",603,"20070213_1bvr042105.txt",20070213,"18/2007","13. Februar 2007","Heimlicher Vaterschaftstest darf im gerichtlichen Verfahren nicht verwertet werden – Gesetzgeber muss aber Verfahren allein zur Feststellung der Vaterschaft bereitstellenSiehe auchPressemitteilung Nr. 18/2007 vom 13. Februar 2007
","1 BvR 421/05",2007-02-13 01:00:00,2007,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007-02-03 01:00:00,1,13634,0,0
"604",604,"20070213_1bvr091005.txt",20070213,"54/2007","15. Mai 2007","Begrenzung der gesetzlichen Rechtsanwaltsverguetung bei besonders hohen Streitwerten verfassungsgemaessSiehe auchPressemitteilung Nr. 54/2007 vom 15. Mai 2007
","1 BvR 910/05",2007-02-13 01:00:00,2007,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-02-03 01:00:00,1,14694,0,0
"605",605,"20070227_1bvl001000.txt",20070227,"33/2007","27. Maerz 2007","Rentenrechtliche Neubewertung der ersten Berufsjahre durch das Wachs- tums- und Beschaeftigungsfoerderungsgesetz von 1996 verfassungsgemaessSiehe auchPressemitteilung Nr. 33/2007 vom 27. Maerz 2007
","1 BvL 10/00",2007-02-27 01:00:00,2007,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-02-17 01:00:00,0,10242,0,0
"606",606,"20070227_1bvr053806.txt",20070227,"21/2007","27. Februar 2007","Durchsuchung und Beschlagnahme bei CICERO verletzen PressefreiheitSiehe auchPressemitteilung Nr. 21/2007 vom 27. Februar 2007
","1 BvR 538/06",2007-02-27 01:00:00,2007,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007-02-17 01:00:00,0,9410,0,0
"607",607,"20070227_1bvr198201.txt",20070227,"40/2007","4. April 2007","Verwaltungsentscheidungen der DDR nur bei Verstoss gegen fundamentale rechtsstaatliche Grundsaetze ruecknehmbarSiehe auchPressemitteilung Nr. 40/2007 vom 4. April 2007
","1 BvR 1982/01",2007-02-27 01:00:00,2007,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007-02-17 01:00:00,0,4472,0,0
"608",608,"20070228_1bvl000503.txt",20070228,"22/2007","28. Februar 2007","Gesetzgeber darf die Leistungen der gesetzlichen Krankenversicherung fuer kuenstliche Befruchtung auf Ehepaare beschraenkenSiehe auchPressemitteilung Nr. 22/2007 vom 28. Februar 2007
","1 BvL 5/03",2007-02-28 01:00:00,2007,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-02-18 01:00:00,1,4787,0,0
"609",609,"20070228_1bvl000904.txt",20070228,NA,NA,"Unterschiedliche Regelung der Unterhaltsansprueche fuer die Betreuung ehelicher und nichtehelicher Kinder mit Art 6 Abs 5 GG unvereinbar - zeitliche Begrenzung des Betreuungsunterhaltsanspruchs auf in der Regel drei Jahre im Blick auf Art 6 Abs 2 GG nicht zu beanstanden
","1 BvL 9/04",2007-02-28 01:00:00,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007-02-18 01:00:00,1,11607,1,0
"610",610,"20070306_2bvr055604.txt",20070306,"25/2007","6. Maerz 2007","Keine Ballungsraumzulage fuer Beamte zum Ausgleich der erhoehten Lebenshaltungskosten in MuenchenSiehe auchPressemitteilung Nr. 25/2007 vom 6. Maerz 2007
","2 BvR 556/04",2007-03-06 01:00:00,2007,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007-02-24 01:00:00,1,8951,0,0
"611",611,"20070308_2bvm000603.txt",20070308,NA,NA,"Erledigung der Vorlageverfahren aufgrund Entfallens der Entscheidungserheblichkeit der vorgelegten Frage,
","2 BvM 6/03",2007-03-08 01:00:00,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007-02-26 01:00:00,1,825,0,0
"612",612,"20070312_2bve000107.txt",20070312,"29/2007","12. Maerz 2007","Eilantrag gegen Tornado-Einsatz abgelehntSiehe auchPressemitteilung Nr. 29/2007 vom 12. Maerz 2007
","2 BvE 1/07",2007-03-12 01:00:00,2007,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2007-03-02 01:00:00,1,4216,0,0
"613",613,"20070313_1bvf000105.txt",20070313,"59/2007","1. Juni 2007","Normenkontrollantrag von Sachsen-Anhalt in Sachen Emissionshandel erfolglosSiehe auchPressemitteilung Nr. 59/2007 vom 1. Juni 2007
","1 BvF 1/05",2007-03-13 01:00:00,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2007-03-03 01:00:00,1,11155,0,0
"614",614,"20070320_2bvl001104.txt",20070320,"46/2007","13. April 2007","Versorgungsbezuege aus dem Befoerderungsamt: Wartefrist von drei Jahren verfassungswidrigSiehe auchPressemitteilung Nr. 46/2007 vom 13. April 2007
","2 BvL 11/04",2007-03-20 01:00:00,2007,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007-03-10 01:00:00,0,11379,1,0
"615",615,"20070329_2bve000107.txt",20070329,"38/2007","30. Maerz 2007","Organklage der Bundestagsabgeordneten Gauweiler und Wimmer gegen Tornado-Einsatz auch in der Hauptsache erfolglosSiehe auchPressemitteilung Nr. 38/2007 vom 30. Maerz 2007
","2 BvE 1/07",2007-03-29 02:00:00,2007,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2007-03-19 01:00:00,0,362,0,0
